industry_id,industry_name,trade_date,member_count,industry_ret_5d,industry_ret_20d,industry_vol_20d,turnover_20d_avg,amount_20d_avg,pe_ttm_median,pb_median,momentum_rank_mean,rs_rank_mean,valuation_pe_percentile_2y,turnover_percentile_1y,as_of
IND_工程机械,工程机械,20231010,1,-0.0496894409937888,-0.10369068541300519,0.011567773359150522,0.48153499999999994,664201.2599000001,25.7692,1.9447,0.12244897959183673,0.12244897959183673,0.4440389294403893,0.12054120541205413,2023-10-10 15:30:00
IND_工程机械,工程机械,20231011,1,-0.05878712871287117,-0.10476751030017639,0.011567012037036547,0.46622,637954.5399499999,25.6176,1.9333,0.061224489795918366,0.061224489795918366,0.4257907542579075,0.08733087330873308,2023-10-11 15:30:00
IND_工程机械,工程机械,20231012,1,-0.03745318352059912,-0.08104886769964237,0.012206940578722273,0.46686000000000005,635649.49665,25.9713,1.9599,0.12244897959183673,0.12244897959183673,0.4659367396593674,0.0897908979089791,2023-10-12 15:30:00
IND_工程机械,工程机械,20231013,1,-0.0358716173694148,-0.08537313432835814,0.012204369948535068,0.458525,621118.71815,25.8028,1.9472,0.10204081632653061,0.10204081632653061,0.4489051094890511,0.06888068880688807,2023-10-13 15:30:00
IND_工程机械,工程机械,20231016,1,-0.05163727959697739,-0.09057971014492738,0.012436039404237263,0.465705,628115.1595,25.3649,1.9142,0.10204081632653061,0.10204081632653061,0.3929440389294404,0.08487084870848709,2023-10-16 15:30:00
IND_工程机械,工程机械,20231017,1,-0.01437908496732021,-0.097005988023952,0.012139003090607822,0.45859500000000003,616080.9037499999,25.3986,1.9167,0.12244897959183673,0.12244897959183673,0.3953771289537713,0.07011070110701106,2023-10-17 15:30:00
IND_工程机械,工程机械,20231018,1,-0.01972386587771202,-0.1028880866425993,0.012218881843695758,0.4605200000000001,616088.4639999999,25.1123,1.8951,0.061224489795918366,0.061224489795918366,0.36313868613138683,0.07749077490774908,2023-10-18 15:30:00
IND_工程机械,工程机械,20231019,1,-0.05188067444876798,-0.11393939393939401,0.012617312510879896,0.471195,626444.136,24.6239,1.8583,0.061224489795918366,0.061224489795918366,0.3010948905109489,0.0971709717097171,2023-10-19 15:30:00
IND_工程机械,工程机械,20231020,1,-0.0567885117493474,-0.1263603385731561,0.012517053675521691,0.47986500000000004,634485.9262499999,24.3375,1.8367,0.04081632653061224,0.04081632653061224,0.26763990267639903,0.11316113161131611,2023-10-20 15:30:00
IND_工程机械,工程机械,20231023,1,-0.054448871181938974,-0.13064713064713052,0.012625387436127077,0.4838299999999999,635603.22855,23.9838,1.81,0.08163265306122448,0.08163265306122448,0.2396593673965937,0.12423124231242312,2023-10-23 15:30:00
IND_工程机械,工程机械,20231024,1,-0.05305039787798427,-0.1250000000000001,0.012794522041854562,0.494765,646504.9356,24.0512,1.815,0.08163265306122448,0.08163265306122448,0.24330900243309003,0.13530135301353013,2023-10-24 15:30:00
IND_工程机械,工程机械,20231025,1,-0.020791415157612403,-0.10429447852760731,0.014315748605462131,0.51484,669068.4101,24.5902,1.8557,0.16326530612244897,0.16326530612244897,0.291970802919708,0.15744157441574416,2023-10-25 15:30:00
IND_工程机械,工程机械,20231026,1,0.0,-0.089096573208723,0.014191931087280644,0.50366,651542.5764499999,24.6239,1.8583,0.14285714285714285,0.14285714285714285,0.3010948905109489,0.14268142681426815,2023-10-26 15:30:00
IND_工程机械,工程机械,20231027,1,0.03183391003460234,-0.0687070580886946,0.015205120764275592,0.5093449999999999,656553.29675,25.1123,1.8951,0.24489795918367346,0.24489795918367346,0.36313868613138683,0.15252152521525214,2023-10-27 15:30:00
IND_工程机械,工程机械,20231030,1,0.055477528089887596,-0.08241758241758246,0.01415765412033083,0.497295,637771.9023499999,25.3144,1.9104,0.2653061224489796,0.2653061224489796,0.38929440389294406,0.13776137761377613,2023-10-30 15:30:00
IND_工程机械,工程机械,20231031,1,0.013305322128851715,-0.10124223602484472,0.01575271838693758,0.5195449999999999,661091.1102,25.9986,1.8111,0.16326530612244897,0.16326530612244897,0.4683698296836983,0.16482164821648215,2023-10-31 15:30:00
IND_工程机械,工程机械,20231101,1,-0.02671232876712326,-0.12066831683168311,0.015852028577062624,0.5440400000000001,688543.0722,25.5314,1.7786,0.08163265306122448,0.08163265306122448,0.4148418491484185,0.21279212792127922,2023-11-01 15:30:00
