ts_code,trade_date,company_name,name,industry_id,industry_name,ret_20d,rs_market_20d,momentum_rank_in_industry,liquidity_rank_in_industry,pe_ttm,pb,total_mv,peer_score
688008.SH,20230922,澜起科技,澜起科技,IND_半导体,半导体,0.06768013327780098,0.04126581951727393,0.5,0.16666666666666666,83.318,5.7574,5834568.2772,0.508192279138827
688008.SH,20230925,澜起科技,澜起科技,IND_半导体,半导体,0.02564102564102555,0.021287137045756355,0.3333333333333333,0.16666666666666666,81.2541,5.6148,5690041.23,0.39937020539470425
688008.SH,20230926,澜起科技,澜起科技,IND_半导体,半导体,-0.030708661417322758,-0.024455515193905875,0.3333333333333333,0.16666666666666666,80.019,5.5295,5603552.6033,0.29909923286315265
688008.SH,20230927,澜起科技,澜起科技,IND_半导体,半导体,-0.03730328346609679,-0.036350910782019685,0.8333333333333334,0.16666666666666666,80.5228,5.5643,5638830.8589,0.5028359317000742
688008.SH,20230928,澜起科技,澜起科技,IND_半导体,半导体,-0.030054644808743092,-0.028711463443847007,0.6666666666666666,0.16666666666666666,80.7666,5.5811,5655900.9826,0.441373422420193
688008.SH,20231009,澜起科技,澜起科技,IND_半导体,半导体,-0.014602803738317793,-0.0016943440383216934,0.6666666666666666,0.16666666666666666,82.2454,5.6833,5759459.733,0.494700569166048
688008.SH,20231010,澜起科技,澜起科技,IND_半导体,半导体,0.03390158853157699,0.07073258189788856,0.8333333333333334,0.16666666666666666,86.7306,5.9933,6073550.0089,0.6954875030932937
688008.SH,20231011,澜起科技,澜起科技,IND_半导体,半导体,0.04106935296396741,0.06875905214386113,0.8333333333333334,0.16666666666666666,87.3319,6.0348,6115656.314,0.6934521158129175
688008.SH,20231012,澜起科技,澜起科技,IND_半导体,半导体,-0.007622234616099677,0.009947410014228053,0.6666666666666666,0.16666666666666666,86.7469,5.9944,6074688.0171,0.526807720861173
688008.SH,20231013,澜起科技,澜起科技,IND_半导体,半导体,0.029126213592232997,0.04689560461815845,0.5,0.16666666666666666,86.1294,5.9517,6031443.7038,0.5169054689433308
688008.SH,20231016,澜起科技,澜起科技,IND_半导体,半导体,-0.0009680542110357404,0.019481836966214305,0.5,0.16666666666666666,83.8542,5.7945,5872122.5494,0.4709750061865875
688008.SH,20231017,澜起科技,澜起科技,IND_半导体,半导体,0.02007334491410928,0.04265332511576292,0.5,0.16666666666666666,85.8856,5.9349,6014373.5801,0.5104355357584757
688008.SH,20231018,澜起科技,澜起科技,IND_半导体,半导体,-0.006849315068493289,0.01867937752673554,0.5,0.16666666666666666,82.4729,5.6991,5775391.8485,0.4695112595892106
688008.SH,20231019,澜起科技,澜起科技,IND_半导体,半导体,-0.009433962264151052,0.039133831021702425,0.16666666666666666,0.16666666666666666,81.9041,5.6597,5735561.5598,0.3547884187082405
688008.SH,20231020,澜起科技,澜起科技,IND_半导体,半导体,-0.04724096863834859,0.008768778735701255,0.16666666666666666,0.16666666666666666,78.0039,5.3902,5462439.5808,0.2992959663449641
688008.SH,20231023,澜起科技,澜起科技,IND_半导体,半导体,-0.08441182151825388,-0.026739500226079294,0.3333333333333333,0.16666666666666666,77.0289,5.3229,5394159.086,0.2949938134125216
688008.SH,20231024,澜起科技,澜起科技,IND_半导体,半导体,-0.0547273440564926,0.005882734377175236,0.3333333333333333,0.16666666666666666,78.3127,5.4116,5484061.7375,0.3685622370700321
688008.SH,20231025,澜起科技,澜起科技,IND_半导体,半导体,-0.04111745032461145,0.016528767080588147,0.3333333333333333,0.16666666666666666,79.2065,5.4733,5546652.191,0.39045780747339764
688008.SH,20231026,澜起科技,澜起科技,IND_半导体,半导体,-0.04177339901477828,0.008920416961192168,0.3333333333333333,0.16666666666666666,79.0277,5.461,5534134.1003,0.3746077703538728
688008.SH,20231027,澜起科技,澜起科技,IND_半导体,半导体,0.0018108651911468154,0.03419677985779501,0.3333333333333333,0.16666666666666666,80.9128,5.5912,5666143.0568,0.4220106409304627
688008.SH,20231030,澜起科技,澜起科技,IND_半导体,半导体,0.04544567973473779,0.09908246057217751,0.3333333333333333,0.16666666666666666,87.1044,6.0191,6099724.1986,0.4931365998515219
688008.SH,20231031,澜起科技,澜起科技,IND_半导体,半导体,0.10060000000000002,0.1471255989602197,0.3333333333333333,0.16666666666666666,117.2351,6.1884,6262459.3777,0.5116975996040584
688008.SH,20231101,澜起科技,澜起科技,IND_半导体,半导体,0.12246141348497175,0.15933271710819696,0.3333333333333333,0.16666666666666666,117.7463,6.2154,6289771.5756,0.5144778520168275
688008.SH,20231102,澜起科技,澜起科技,IND_半导体,半导体,0.11806256306760843,0.15880653775631137,0.3333333333333333,0.16666666666666666,118.0233,6.23,6304565.6828,0.5143392724573125
688008.SH,20231103,澜起科技,澜起科技,IND_半导体,半导体,0.14084507042253525,0.16882361140340407,0.6666666666666666,0.16666666666666666,120.7928,6.3762,6452506.7548,0.6661321455085374
688008.SH,20231106,澜起科技,澜起科技,IND_半导体,半导体,0.13218731475992884,0.1493071226498247,0.6666666666666666,0.16666666666666666,122.071,6.4437,6520787.2496,0.6622779015095273
688008.SH,20231107,澜起科技,澜起科技,IND_半导体,半导体,0.08319280494659909,0.09872886295505778,0.3333333333333333,0.16666666666666666,123.1575,6.501,6578825.6701,0.4929633754021282
688008.SH,20231108,澜起科技,澜起科技,IND_半导体,半导体,0.07071082992184574,0.09245304293705536,0.3333333333333333,0.16666666666666666,122.5823,6.4707,6548099.4475,0.48868473150210345
688008.SH,20231109,澜起科技,澜起科技,IND_半导体,半导体,0.06556762832521557,0.09665090799411669,0.5,0.16666666666666666,121.1763,6.3964,6472990.9032,0.5665082900272209
688008.SH,20231110,澜起科技,澜起科技,IND_半导体,半导体,0.06792452830188678,0.09809914668486808,0.6666666666666666,0.16666666666666666,120.5798,6.365,6441126.6724,0.6424783469438258
688008.SH,20231113,澜起科技,澜起科技,IND_半导体,半导体,0.13120155038759673,0.15585189279262457,0.6666666666666666,0.16666666666666666,124.3505,6.564,6642554.1319,0.6637849542192527
688008.SH,20231114,澜起科技,澜起科技,IND_半导体,半导体,0.11863765373699131,0.147887588193931,0.6666666666666666,0.16666666666666666,125.9483,6.6483,6727904.7504,0.6619141301658005
688008.SH,20231115,澜起科技,澜起科技,IND_半导体,半导体,0.1820689655172414,0.19830905065047888,0.6666666666666666,0.16666666666666666,127.8018,6.7462,6826911.4678,0.6699517446176688
688008.SH,20231116,澜起科技,澜起科技,IND_半导体,半导体,0.18253968253968256,0.18154514893568363,1.0,0.16666666666666666,126.9709,6.7023,6782529.1462,0.8181328878990348
688008.SH,20231117,澜起科技,澜起科技,IND_半导体,半导体,0.24812499999999993,0.24436473451414842,1.0,0.16666666666666666,127.6313,6.7372,6817807.4018,0.8239012620638455
688008.SH,20231120,澜起科技,澜起科技,IND_半导体,半导体,0.22299578059071745,0.20829807605058814,0.8333333333333334,0.16666666666666666,123.4984,6.519,6597033.8021,0.745913140311804
688008.SH,20231121,澜起科技,澜起科技,IND_半导体,半导体,0.22224527910354852,0.20635161877029384,0.8333333333333334,0.16666666666666666,125.4796,6.6236,6702868.5689,0.7457399158624103
688008.SH,20231122,澜起科技,澜起科技,IND_半导体,半导体,0.1996306934755847,0.19518808841786917,0.8333333333333334,0.16666666666666666,124.5636,6.5752,6653934.2144,0.7446226181638208
688008.SH,20231123,澜起科技,澜起科技,IND_半导体,半导体,0.20213859757351438,0.19736321397205892,0.8333333333333334,0.16666666666666666,124.5423,6.5741,6652796.2061,0.744839148725563
688008.SH,20231124,澜起科技,澜起科技,IND_半导体,半导体,0.1578630247037558,0.16775642663860857,0.8333333333333334,0.16666666666666666,122.8167,6.483,6560617.5382,0.7409415986142044
688008.SH,20231127,澜起科技,澜起科技,IND_半导体,半导体,0.07985074626865662,0.09784361682110876,0.8333333333333334,0.16666666666666666,123.3066,6.5089,6586791.7278,0.717305122494432
688008.SH,20231128,澜起科技,澜起科技,IND_半导体,半导体,0.049609304015991285,0.06630751839841564,0.6666666666666666,0.16666666666666666,123.051,6.4954,6573135.6289,0.6157844592922543
688008.SH,20231129,澜起科技,澜起科技,IND_半导体,半导体,0.04957481454677026,0.07544229295601002,0.6666666666666666,0.16666666666666666,123.5836,6.5235,6601585.835,0.6251039346696362
688008.SH,20231130,澜起科技,澜起科技,IND_半导体,半导体,0.06462093862815887,0.08590886946793741,0.6666666666666666,0.16666666666666666,125.6501,6.6326,6711972.6349,0.6339730264785943
688008.SH,20231201,澜起科技,澜起科技,IND_半导体,半导体,0.059788359788359724,0.09464385957865007,0.6666666666666666,0.16666666666666666,128.0148,6.7574,6838291.5502,0.6401658005444197
688008.SH,20231204,澜起科技,澜起科技,IND_半导体,半导体,0.03944153577661447,0.08946472675323847,0.6666666666666666,0.16666666666666666,126.8857,6.6978,6777977.1132,0.6365107646622123
688008.SH,20231205,澜起科技,澜起科技,IND_半导体,半导体,0.00017298045320868205,0.06457028357411587,0.6666666666666666,0.16666666666666666,123.1788,6.5021,6579963.6784,0.6137577332343479
688008.SH,20231206,澜起科技,澜起科技,IND_半导体,半导体,0.008863399374348324,0.07150336592252549,0.6666666666666666,0.16666666666666666,123.6688,6.528,6606137.868,0.6211717396683989
688008.SH,20231207,澜起科技,澜起科技,IND_半导体,半导体,0.00035161744022493835,0.06660417789734663,0.6666666666666666,0.16666666666666666,121.2189,6.3987,6475266.9197,0.6161222469685721
688008.SH,20231208,澜起科技,澜起科技,IND_半导体,半导体,0.01590106007067149,0.07073419357799149,0.6666666666666666,0.16666666666666666,122.4971,6.4662,6543547.4145,0.6204961643157634
688008.SH,20231211,澜起科技,澜起科技,IND_半导体,半导体,0.027753983210553335,0.07548211449212394,0.6666666666666666,0.16666666666666666,127.8018,6.7462,6826911.4678,0.6251472407819847
688008.SH,20231212,澜起科技,澜起科技,IND_半导体,半导体,0.02384979702300405,0.06592884890343165,0.8333333333333334,0.16666666666666666,128.9522,6.8069,6888363.913,0.6903513981687701
688008.SH,20231213,澜起科技,澜起科技,IND_半导体,半导体,0.0026671111851974683,0.07110440287539155,0.8333333333333334,0.16666666666666666,128.1426,6.7642,6845119.5997,0.6958599356594902
688008.SH,20231214,澜起科技,澜起科技,IND_半导体,半导体,0.03338926174496648,0.09759880268477605,0.8333333333333334,0.16666666666666666,131.2104,6.9261,7008992.7871,0.7171492204899776
688008.SH,20231215,澜起科技,澜起科技,IND_半导体,半导体,0.007845100984810616,0.07160757453949651,0.6666666666666666,0.16666666666666666,128.6326,6.79,6871293.7893,0.621249690670626
688008.SH,20231218,澜起科技,澜起科技,IND_半导体,半导体,0.02639296187683282,0.09023988793907589,0.8333333333333334,0.16666666666666666,126.7579,6.6911,6771149.0637,0.7120824053452115
688008.SH,20231219,澜起科技,澜起科技,IND_半导体,半导体,0.0151103565365025,0.08092796330668806,0.5,0.16666666666666666,127.3757,6.7237,6804151.3028,0.555014847809948
688008.SH,20231220,澜起科技,澜起科技,IND_半导体,半导体,0.009064477509834079,0.07553472412797146,0.5,0.16666666666666666,125.6927,6.6348,6714248.6514,0.5501992081168028
688008.SH,20231221,澜起科技,澜起科技,IND_半导体,半导体,0.028224426958604054,0.08800559627028626,0.6666666666666666,0.16666666666666666,128.0574,6.7597,6840567.5667,0.6354281118535016
688008.SH,20231222,澜起科技,澜起科技,IND_半导体,半导体,0.020815264527320076,0.0712200958027317,0.5,0.16666666666666666,125.3731,6.618,6697178.5277,0.545894580549369
688008.SH,20231225,澜起科技,澜起科技,IND_半导体,半导体,-0.01693158258465799,0.024305196845848864,0.6666666666666666,0.16666666666666666,121.2189,6.3987,6475266.9197,0.5553984162336055
688008.SH,20231226,澜起科技,澜起科技,IND_半导体,半导体,-0.04033933518005539,0.005629772601113081,0.6666666666666666,0.16666666666666666,118.0872,6.2334,6307979.7076,0.5179992576095026
688008.SH,20231227,澜起科技,澜起科技,IND_半导体,半导体,-0.006378210653335659,0.03245456447314987,0.8333333333333334,0.16666666666666666,122.8743,6.4861,6563699.0085,0.644550853749072
688008.SH,20231228,澜起科技,澜起科技,IND_半导体,半导体,-0.027975584944048948,-0.007564310420923204,0.5,0.16666666666666666,122.2135,6.4512,6528398.0596,0.4075402128186093
688008.SH,20231229,澜起科技,澜起科技,IND_半导体,半导体,-0.022133466466966345,-0.011152558003646895,0.6666666666666666,0.16666666666666666,125.2619,6.6002,6691237.9205,0.4750395941598614
688008.SH,20240102,澜起科技,澜起科技,IND_半导体,半导体,-0.03257219610476836,-0.014726282255257406,0.6666666666666666,0.16666666666666666,122.8317,6.4721,6561421.5279,0.46782479584261316
688008.SH,20240103,澜起科技,澜起科技,IND_半导体,半导体,-0.021791767554479424,-0.025401873805257713,0.6666666666666666,0.16666666666666666,120.572,6.353,6440715.0576,0.44745360059391237
688008.SH,20240104,澜起科技,澜起科技,IND_半导体,半导体,-0.037209302325581284,-0.03500818148113538,0.6666666666666666,0.16666666666666666,119.1438,6.2778,6364419.4585,0.4302264291017075
688008.SH,20240105,澜起科技,澜起科技,IND_半导体,半导体,-0.021792618629174032,-0.019027398698929443,0.8333333333333334,0.16666666666666666,118.6535,6.252,6338228.4319,0.5343021529324424
688008.SH,20240108,澜起科技,澜起科技,IND_半导体,半导体,-0.050434782608695716,-0.0338650093316013,1.0,0.16666666666666666,116.3938,6.1329,6217521.9616,0.582253155159614
688008.SH,20240109,澜起科技,澜起科技,IND_半导体,半导体,-0.05734289048174701,-0.03681803545190154,1.0,0.16666666666666666,120.5507,6.3519,6439576.3173,0.5770650829002721
688008.SH,20240110,澜起科技,澜起科技,IND_半导体,半导体,-0.09235090037997695,-0.06201471226455835,1.0,0.16666666666666666,117.1186,6.1711,6256239.1313,0.5404367730759713
688008.SH,20240111,澜起科技,澜起科技,IND_半导体,半导体,-0.05270157938487119,-0.043452560922703,1.0,0.16666666666666666,121.4674,6.4002,6488542.1496,0.5660826528087107
688008.SH,20240112,澜起科技,澜起科技,IND_半导体,半导体,-0.09741841207988311,-0.09175994630404072,1.0,0.16666666666666666,118.5042,6.2441,6330257.2499,0.5120279633754021
688008.SH,20240115,澜起科技,澜起科技,IND_半导体,半导体,-0.09903941702550523,-0.09601735522613619,1.0,0.16666666666666666,115.9675,6.1104,6194747.1558,0.5092044048502846
688008.SH,20240116,澜起科技,澜起科技,IND_半导体,半导体,-0.0978151260504202,-0.0968133182833516,0.8333333333333334,0.16666666666666666,114.4326,6.0296,6112757.8552,0.4338319722840881
688008.SH,20240117,澜起科技,澜起科技,IND_半导体,半导体,-0.12042147516307067,-0.0947476986271012,0.8333333333333334,0.16666666666666666,112.109,5.9071,5988635.1641,0.43501855976243503
688008.SH,20240118,澜起科技,澜起科技,IND_半导体,半导体,-0.08389830508474572,-0.0842905143149626,0.6666666666666666,0.16666666666666666,115.2213,6.0711,6154891.2458,0.3679262558772581
688008.SH,20240119,澜起科技,澜起科技,IND_半导体,半导体,-0.08284811179504237,-0.07495815707797515,1.0,0.16666666666666666,117.5236,6.1924,6277875.1967,0.5265095273447167
688008.SH,20240122,澜起科技,澜起科技,IND_半导体,半导体,-0.08088360237892933,-0.06331374183092175,0.6666666666666666,0.16666666666666666,115.3066,6.0756,6159446.207,0.3890423162583519
688008.SH,20240123,澜起科技,澜起科技,IND_半导体,半导体,-0.04815465729349744,-0.02765867624184737,0.6666666666666666,0.16666666666666666,115.4558,6.0835,6167417.389,0.44345211581291755
688008.SH,20240124,澜起科技,澜起科技,IND_半导体,半导体,-0.0624210716218655,-0.061690812112301985,0.6666666666666666,0.16666666666666666,110.7873,5.8375,5918033.2663,0.39086983419945553
688008.SH,20240125,澜起科技,澜起科技,IND_半导体,半导体,-0.10357390700902158,-0.1240060265517211,0.5,0.16666666666666666,110.1478,5.8038,5883871.0578,0.27214798317248207
688008.SH,20240126,澜起科技,澜起科技,IND_半导体,半导体,-0.13134484563055993,-0.12990842363469868,0.5,0.16666666666666666,106.1614,5.5937,5670926.6243,0.2701472407819847
688008.SH,20240129,澜起科技,澜起科技,IND_半导体,半导体,-0.17239618788291344,-0.16305174182016968,0.3333333333333333,0.16666666666666666,103.6672,5.4623,5537694.0108,0.18837416481069041
688008.SH,20240130,澜起科技,澜起科技,IND_半导体,半导体,-0.17667476570635188,-0.16740444249338793,0.5,0.16666666666666666,101.1304,5.3287,5402183.9168,0.2628198465726306
688008.SH,20240131,澜起科技,澜起科技,IND_半导体,半导体,-0.2008486562942008,-0.18318451589408402,0.3333333333333333,0.16666666666666666,96.3553,5.077,5147106.0927,0.18600965107646622
688008.SH,20240201,澜起科技,澜起科技,IND_半导体,半导体,-0.16317767042404707,-0.14967718221326365,0.5,0.16666666666666666,99.7022,5.2534,5325888.3176,0.2653402623113091
688008.SH,20240202,澜起科技,澜起科技,IND_半导体,半导体,-0.19511318720804882,-0.1776907304421772,0.3333333333333333,0.16666666666666666,95.5026,5.0321,5101556.4813,0.18646003464488986
688008.SH,20240205,澜起科技,澜起科技,IND_半导体,半导体,-0.18333333333333335,-0.18843115170933156,0.3333333333333333,0.16666666666666666,95.2821,5.0205,5089775.1608,0.1856632021776788
688008.SH,20240206,澜起科技,澜起科技,IND_半导体,半导体,-0.1563218390804596,-0.18892746160311147,0.16666666666666666,0.16666666666666666,101.949,5.3718,5445911.0321,0.11063721851026974
688008.SH,20240207,澜起科技,澜起科技,IND_半导体,半导体,-0.11357844921732785,-0.1623174731179574,0.3333333333333333,0.16666666666666666,104.0645,5.4484,5558915.6836,0.18846943825785695
688008.SH,20240208,澜起科技,澜起科技,IND_半导体,半导体,-0.12425412425412419,-0.17446219252374773,0.16666666666666666,0.16666666666666666,106.6287,5.5827,5695891.0187,0.11184978965602574
688008.SH,20240219,澜起科技,澜起科技,IND_半导体,半导体,-0.06547940277028241,-0.1255279284478089,0.5,0.16666666666666666,111.0093,5.812,5929890.5496,0.27165429349171
688008.SH,20240220,澜起科技,澜起科技,IND_半导体,半导体,-0.05055147058823517,-0.10888532398641482,0.5,0.16666666666666666,110.3682,5.7785,5895646.7158,0.2777691165553081
688008.SH,20240221,澜起科技,澜起科技,IND_半导体,半导体,-0.05383755588673622,-0.12553813059299135,0.3333333333333333,0.16666666666666666,108.5305,5.6823,5797481.059,0.19664563226924028
688008.SH,20240222,澜起科技,澜起科技,IND_半导体,半导体,-0.023578627115421247,-0.12989772454584192,0.3333333333333333,0.16666666666666666,109.7272,5.7449,5861402.882,0.19515590200445432
688008.SH,20240223,澜起科技,澜起科技,IND_半导体,半导体,-0.04514338575393151,-0.13223388748664144,0.5,0.16666666666666666,110.2827,5.774,5891080.8713,0.26932442464736456
688008.SH,20240226,澜起科技,澜起科技,IND_半导体,半导体,-0.053147106838381974,-0.1200098446300395,0.3333333333333333,0.16666666666666666,111.5435,5.84,5958427.0777,0.1984558277654046
688008.SH,20240227,澜起科技,澜起科技,IND_半导体,半导体,-0.01257163985949361,-0.09077963987957782,0.16666666666666666,0.16666666666666666,135.2054,5.9754,6096543.874,0.13770353872803762
688008.SH,20240228,澜起科技,澜起科技,IND_半导体,半导体,-0.06259231905465279,-0.13411614798651172,0.16666666666666666,0.16666666666666666,128.5223,5.68,5795198.1367,0.11887404107894085
688008.SH,20240229,澜起科技,澜起科技,IND_半导体,半导体,0.004425630171252637,-0.06307037468595644,0.16666666666666666,0.16666666666666666,132.1423,5.84,5958427.0777,0.16432813659985152
688008.SH,20240301,澜起科技,澜起科技,IND_半导体,半导体,0.02903038513644285,-0.015066424416289692,0.5,0.16666666666666666,134.5978,5.9485,6069148.8069,0.3921838653798565
688008.SH,20240304,澜起科技,澜起科技,IND_半导体,半导体,0.10140562248995999,0.05637837300596349,0.5,0.16666666666666666,138.8507,6.1365,6260914.2761,0.5290051967334819
688008.SH,20240305,澜起科技,澜起科技,IND_半导体,半导体,0.1200904791281101,0.05847849452311071,0.5,0.16666666666666666,137.8887,6.094,6217538.7533,0.5318200940361297
688008.SH,20240306,澜起科技,澜起科技,IND_半导体,半导体,0.1104553119730185,0.038619902141601825,0.5,0.16666666666666666,133.3574,5.8937,6013217.2118,0.5040435535758476
688008.SH,20240307,澜起科技,澜起科技,IND_半导体,半导体,0.1349557522123892,0.05835820709482409,0.5,0.16666666666666666,129.864,5.7393,5855695.5764,0.5316641920316754
688008.SH,20240308,澜起科技,澜起科技,IND_半导体,半导体,0.11952106050887301,0.04039352767026139,0.5,0.16666666666666666,132.5474,5.8579,5976690.4557,0.5066592427616927
688008.SH,20240311,澜起科技,澜起科技,IND_半导体,半导体,0.16227678571428572,0.06622885564726322,0.3333333333333333,0.16666666666666666,131.8132,5.8255,5943588.0831,0.46569784706755746
688008.SH,20240312,澜起科技,澜起科技,IND_半导体,半导体,0.18815877999551467,0.10161151220284204,0.5,0.16666666666666666,134.1169,5.9273,6047461.0455,0.5696609750061865
688008.SH,20240313,澜起科技,澜起科技,IND_半导体,半导体,0.10920142527771937,0.062300813084166684,0.5,0.16666666666666666,133.965,5.9206,6040612.2788,0.5363325909428359
688008.SH,20240314,澜起科技,澜起科技,IND_半导体,半导体,0.06365503080082124,0.029653464007422192,0.16666666666666666,0.16666666666666666,131.1297,5.7953,5912768.6327,0.33982182628062363
688008.SH,20240315,澜起科技,澜起科技,IND_半导体,半导体,0.05010020040080154,0.01838205296463835,0.16666666666666666,0.16666666666666666,132.6486,5.8624,5981256.3002,0.3189656025736204
688008.SH,20240318,澜起科技,澜起科技,IND_半导体,半导体,0.014436958614052031,-0.013664008167860064,0.3333333333333333,0.16666666666666666,133.4081,5.896,6015500.134,0.3197735708982925
688008.SH,20240319,澜起科技,澜起科技,IND_半导体,半导体,-0.055179090029041755,-0.07533519766121699,0.16666666666666666,0.16666666666666666,123.5354,5.4596,5570330.2949,0.15113709477852016
688008.SH,20240320,澜起科技,澜起科技,IND_半导体,半导体,-0.06221697184485131,-0.06895110709961849,0.16666666666666666,0.16666666666666666,120.5735,5.3287,5436779.3431,0.15777159119029943
688008.SH,20240321,澜起科技,澜起科技,IND_半导体,半导体,-0.0327166504381694,-0.03025849233013367,0.3333333333333333,0.16666666666666666,125.7377,5.557,5669637.4128,0.2881687701064093
688008.SH,20240322,澜起科技,澜起科技,IND_半导体,半导体,-0.04495252857973264,-0.03253989219124154,0.16666666666666666,0.16666666666666666,124.7758,5.5145,5626261.8901,0.209401138332096
688008.SH,20240325,澜起科技,澜起科技,IND_半导体,半导体,-0.0814176245210727,-0.08461893798499709,0.16666666666666666,0.16666666666666666,121.3836,5.3645,5473306.0992,0.14263177431328877
688008.SH,20240326,澜起科技,澜起科技,IND_半导体,半导体,-0.11926605504587151,-0.12287536073954453,0.3333333333333333,0.16666666666666666,119.08,5.2627,5369433.1367,0.19748577084879979
688008.SH,20240327,澜起科技,澜起科技,IND_半导体,半导体,-0.10774079180618479,-0.11332732965547865,0.16666666666666666,0.16666666666666666,114.6752,5.0681,5170818.9008,0.1260022271714922
688008.SH,20240328,澜起科技,澜起科技,IND_半导体,半导体,-0.10996168582375476,-0.10534159829533063,0.16666666666666666,0.16666666666666666,117.6117,5.1978,5303228.3914,0.12933679782232121
688008.SH,20240329,澜起科技,澜起科技,IND_半导体,半导体,-0.1357908595072409,-0.13582245575244756,0.16666666666666666,0.3333333333333333,116.3207,5.1408,5245013.874,0.15167903984162334
688008.SH,20240401,澜起科技,澜起科技,IND_半导体,半导体,-0.16499544211485884,-0.17449802709846918,0.16666666666666666,0.3333333333333333,115.941,5.124,5227891.9571,0.1451658005444197
688008.SH,20240402,澜起科技,澜起科技,IND_半导体,半导体,-0.1600881219019643,-0.15573056605897706,0.16666666666666666,0.3333333333333333,115.8144,5.1184,5222184.6515,0.1476515713932195
688008.SH,20240403,澜起科技,澜起科技,IND_半导体,半导体,-0.14066059225512517,-0.1390392230810399,0.16666666666666666,0.3333333333333333,114.5993,5.0647,5167394.5174,0.15085622370700322
688008.SH,20240408,澜起科技,澜起科技,IND_半导体,半导体,-0.1442495126705653,-0.1389415842599837,0.16666666666666666,0.3333333333333333,111.1312,4.9114,5011014.3431,0.15090819104182132
688008.SH,20240409,澜起科技,澜起科技,IND_半导体,半导体,-0.15488922841864017,-0.14600319872547685,0.16666666666666666,0.3333333333333333,112.0172,4.9506,5050965.4826,0.149401138332096
688008.SH,20240410,澜起科技,澜起科技,IND_半导体,半导体,-0.17130785481083166,-0.1523304987693591,0.16666666666666666,0.5,109.2326,4.8024,4925404.7587,0.1815392229646127
688008.SH,20240411,澜起科技,澜起科技,IND_半导体,半导体,-0.11004152510381271,-0.08735093273442451,0.3333333333333333,0.6666666666666666,119.3584,5.2476,5381989.2091,0.31542316258351893
688008.SH,20240412,澜起科技,澜起科技,IND_半导体,半导体,-0.0941043083900227,-0.0720455390778687,0.5,0.6666666666666666,121.3583,5.3355,5472164.638,0.4043504083147736
688008.SH,20240415,澜起科技,澜起科技,IND_半导体,半导体,-0.05308880308880315,-0.05315530870077112,0.5,0.6666666666666666,124.1682,5.459,5598866.823,0.4262373174956694
688008.SH,20240416,澜起科技,澜起科技,IND_半导体,半导体,-0.0881679389312977,-0.08203947032621672,0.5,0.6666666666666666,120.9533,5.3177,5453901.26,0.3948057411531799
688008.SH,20240417,澜起科技,澜起科技,IND_半导体,半导体,-0.06072106261859589,-0.061403822882957426,0.6666666666666666,0.6666666666666666,125.3074,5.5091,5650232.5737,0.4912855728780005
688008.SH,20240418,澜起科技,澜起科技,IND_半导体,半导体,-0.023770491803278615,-0.03550898498707045,0.8333333333333334,0.6666666666666666,120.5989,5.3021,5437920.8043,0.6043083395199208
688008.SH,20240419,澜起科技,澜起科技,IND_半导体,半导体,-0.03632164602141519,-0.03802095381096493,1.0,0.6666666666666666,116.1941,5.1084,5239306.5683,0.6749257609502599
688008.SH,20240422,澜起科技,澜起科技,IND_半导体,半导体,-0.05919065834507764,-0.0582209005970481,0.8333333333333334,0.6666666666666666,118.2952,5.2008,5334047.8418,0.570018559762435
688008.SH,20240423,澜起科技,澜起科技,IND_半导体,半导体,-0.06329884357881921,-0.06768336834396271,0.8333333333333334,0.6666666666666666,116.8776,5.1385,5270126.0187,0.5590188072259341
688008.SH,20240424,澜起科技,澜起科技,IND_半导体,半导体,-0.017935349322210747,-0.02747540937440207,1.0,0.6666666666666666,119.2066,5.2409,5375140.4423,0.6937812422667656
688008.SH,20240425,澜起科技,澜起科技,IND_半导体,半导体,0.02678571428571419,0.0193778787739165,1.0,0.6666666666666666,122.2696,5.3756,5513257.2386,0.7958364266270725
688008.SH,20240426,澜起科技,澜起科技,IND_半导体,半导体,0.12075055187637962,0.09452293741444207,1.0,0.6666666666666666,88.5307,5.682,5795198.1367,0.8900532046523137
688008.SH,20240429,澜起科技,澜起科技,IND_半导体,半导体,0.10482135170038731,0.07469941766177124,1.0,0.6666666666666666,89.5072,5.7447,5859119.9598,0.8743850532046523
688008.SH,20240430,澜起科技,澜起科技,IND_半导体,半导体,0.10794341675734476,0.08751901515599991,1.0,0.6666666666666666,88.7748,5.6977,5811178.5925,0.8850989853996536
688008.SH,20240506,澜起科技,澜起科技,IND_半导体,半导体,0.11462882096069871,0.0924320496087947,1.0,0.6666666666666666,89.019,5.7133,5827159.0482,0.888667409057164
688008.SH,20240507,澜起科技,澜起科技,IND_半导体,半导体,0.10469945355191257,0.0784185057282607,1.0,0.6666666666666666,88.1296,5.6562,5768944.5308,0.8778322197475872
688008.SH,20240508,澜起科技,澜起科技,IND_半导体,半导体,0.12370223105809575,0.10072045489355741,1.0,0.6666666666666666,88.7051,5.6932,5806612.748,0.8940893343231873
688008.SH,20240509,澜起科技,澜起科技,IND_半导体,半导体,0.16309794988610493,0.12679463737634444,1.0,0.6666666666666666,89.0364,5.7144,5828300.5094,0.9062150457807474
688008.SH,20240510,澜起科技,澜起科技,IND_半导体,半导体,0.14960451977401124,0.10636821635685267,1.0,0.6666666666666666,88.7051,5.6932,5806612.748,0.8974239049740164
