ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000016.SH,20240507,2499.7709,2496.015,2504.0342,2489.3674,2495.7617,4.0092,0.1606,38042631.0,62864447.734
000016.SH,20240506,2495.7617,2495.4666,2505.5974,2487.3218,2464.2435,31.5182,1.279,56007811.0,96349187.569
000016.SH,20240430,2464.2435,2473.5136,2484.1006,2464.2435,2474.3397,-10.0962,-0.408,46814370.0,75190675.5
000016.SH,20240429,2474.3397,2458.1779,2492.9273,2453.4778,2461.8556,12.4841,0.5071,53401197.0,92063350.218
000016.SH,20240426,2461.8556,2432.7579,2467.2735,2432.7579,2431.6221,30.2335,1.2433,47838029.0,79728583.627
000016.SH,20240425,2431.6221,2419.5,2437.3123,2411.5709,2424.119,7.5031,0.3095,28317818.0,49604482.982
000016.SH,20240424,2424.119,2422.6267,2426.9576,2406.8811,2413.7392,10.3798,0.43,29386859.0,50879459.334
000016.SH,20240423,2413.7392,2420.623,2426.8857,2409.9497,2424.7473,-11.0081,-0.454,37932055.0,60577320.43
000016.SH,20240422,2424.7473,2433.1809,2450.2556,2422.7668,2430.5819,-5.8346,-0.24,40368061.0,65847983.779
000016.SH,20240419,2430.5819,2433.9779,2444.0204,2424.1718,2445.2049,-14.623,-0.598,38884690.0,63779125.472
000016.SH,20240418,2445.2049,2430.7033,2468.3568,2429.6264,2439.8558,5.3491,0.2192,46624462.0,74076788.588
000016.SH,20240417,2439.8558,2407.9642,2440.5779,2397.4385,2412.3219,27.5339,1.1414,45944602.0,69009890.048
000016.SH,20240416,2412.3219,2414.7557,2429.3859,2398.4323,2424.0168,-11.6949,-0.4825,46952482.0,68370136.905
000016.SH,20240415,2424.0168,2367.8597,2424.9251,2367.763,2374.0471,49.9697,2.1048,50130502.0,75984593.018
000016.SH,20240412,2374.0471,2397.2842,2402.6429,2370.2766,2394.8667,-20.8196,-0.8693,32363758.0,59600119.109
000016.SH,20240411,2394.8667,2383.7027,2402.7498,2380.5128,2396.7427,-1.876,-0.0783,31288036.0,56313020.544
000016.SH,20240410,2396.7427,2403.7309,2412.5898,2388.6829,2404.6089,-7.8662,-0.3271,33612707.0,58702880.924
000016.SH,20240409,2404.6089,2411.7806,2418.5972,2399.2833,2414.091,-9.4821,-0.3928,35622867.0,57315468.944
000016.SH,20240408,2414.091,2419.0293,2431.4053,2407.359,2430.169,-16.078,-0.6616,39873596.0,73403477.404
000016.SH,20240403,2430.169,2439.432,2441.6698,2423.8756,2435.7569,-5.5879,-0.2294,31959986.0,60097488.949
000016.SH,20240402,2435.7569,2441.4887,2447.3738,2428.027,2441.5668,-5.8099,-0.238,35726428.0,59917352.009
000016.SH,20240401,2441.5668,2422.7347,2448.8766,2422.7347,2414.9202,26.6466,1.1034,36210013.0,63161798.144
000016.SH,20240329,2414.9202,2399.4562,2418.563,2399.2786,2401.9872,12.933,0.5384,34133586.0,51692110.861
000016.SH,20240328,2401.9872,2395.2173,2424.7673,2387.4163,2398.9372,3.05,0.1271,36870800.0,59543019.163
000016.SH,20240327,2398.9372,2408.9144,2421.1347,2398.9372,2413.7415,-14.8043,-0.6133,32072916.0,52565295.667
000016.SH,20240326,2413.7415,2404.2053,2415.7136,2398.6012,2401.2113,12.5302,0.5218,31362498.0,57780738.857
000016.SH,20240325,2401.2113,2398.3207,2418.3149,2393.0597,2403.2023,-1.991,-0.0828,34383731.0,60441059.299
000016.SH,20240322,2403.2023,2417.9371,2420.7744,2386.2046,2427.101,-23.8987,-0.9847,34073555.0,63189507.878
000016.SH,20240321,2427.101,2432.9314,2441.2744,2424.8755,2426.4586,0.6424,0.0265,29208415.0,54112424.029
000016.SH,20240320,2426.4586,2412.6074,2430.7199,2408.4843,2416.8349,9.6237,0.3982,30838610.0,51100637.497
000016.SH,20240319,2416.8349,2430.3039,2441.6045,2416.0292,2438.1911,-21.3562,-0.8759,34332515.0,64262404.652
000016.SH,20240318,2438.1911,2424.9223,2438.8328,2419.8757,2427.1969,10.9942,0.453,37047252.0,70596403.716
000016.SH,20240315,2427.1969,2417.5715,2430.5932,2409.6096,2423.8556,3.3413,0.1379,33007509.0,62673015.81
000016.SH,20240314,2423.8556,2431.7713,2446.8797,2415.0617,2427.5969,-3.7413,-0.1541,36882246.0,69775882.118
000016.SH,20240313,2427.5969,2445.7963,2445.7963,2419.4529,2450.4693,-22.8724,-0.9334,36948673.0,67424743.627
000016.SH,20240312,2450.4693,2443.2323,2458.9167,2436.0776,2443.1064,7.3629,0.3014,50577285.0,93341577.304
000016.SH,20240311,2443.1064,2426.7266,2443.1064,2418.3381,2426.1679,16.9385,0.6982,39152145.0,69559846.416
000016.SH,20240308,2426.1679,2423.135,2433.3334,2410.1477,2426.9732,-0.8053,-0.0332,34911257.0,57496304.19
000016.SH,20240307,2426.9732,2430.4238,2446.2954,2418.1278,2434.1156,-7.1424,-0.2934,38335786.0,67072865.441
000016.SH,20240306,2434.1156,2443.8508,2450.4323,2433.0701,2446.4173,-12.3017,-0.5028,38753975.0,62490715.898
000016.SH,20240305,2446.4173,2410.4615,2450.0554,2407.0507,2418.584,27.8333,1.1508,43956093.0,76817288.567
000016.SH,20240304,2418.584,2412.0795,2422.8165,2404.9222,2414.8439,3.7401,0.1549,40298113.0,71924712.167
000016.SH,20240301,2414.8439,2408.3023,2420.3783,2397.6398,2413.1361,1.7078,0.0708,34435007.0,60269510.717
000016.SH,20240229,2413.1361,2378.1383,2413.1361,2378.1383,2385.6099,27.5262,1.1538,35192528.0,63682017.901
000016.SH,20240228,2385.6099,2405.8777,2417.3257,2385.6099,2405.0609,-19.451,-0.8088,44763907.0,76575633.13
000016.SH,20240227,2405.0609,2383.1353,2405.0609,2381.5714,2393.5488,11.5121,0.481,33600960.0,57324528.048
000016.SH,20240226,2393.5488,2427.2297,2430.9726,2388.3927,2433.4073,-39.8585,-1.638,41328340.0,63298281.853
000016.SH,20240223,2433.4073,2431.8661,2447.7986,2424.1707,2433.0819,0.3254,0.0134,40063072.0,62572523.602
000016.SH,20240222,2433.0819,2403.8752,2433.2331,2403.0032,2410.2278,22.8541,0.9482,37555411.0,60050748.447
000016.SH,20240221,2410.2278,2359.1823,2439.2137,2355.402,2369.0834,41.1444,1.7367,50005382.0,86249269.224
